efsaprodcode2_recoded,Alpha-Tocopherol,Calcium,Copper,Magnesium,"Niacin Equivalents, Total",Phosphorus,Potassium,Riboflavin,Thiamin,Total Iron,Total Selenium,Vitamin B-12,"Vitamin B-6, Total",Vitamin E; Alpha-Tocopherol Equiv From E Vitamer Activities,"Vitamin K, Total",Zinc,foodLevel1,foodLevel2,foodLevel3,foodLevel4,level1,level2,level3
"Leavened bread doughs-deprecated, PROCESS Steaming",0.5877866649021191,3.2188758248682006,0.18481843699254183,4.007333185232471,0.7779477822524105,5.0369526024136295,5.262690188904886,0.050693114315518116,0.04305948946044697,1.049422044477338,0.0,0.0,0.1239859797809912,0.5877866649021191,0.0,0.9980550336767946,534,18,0,0,10,51,157
Lebkuchen,0.048790164169432,3.4635012649983103,0.30137362815364305,4.31367131500961,1.7009486757960104,5.311797528104729,5.448582958163724,0.17922151854163826,0.20294084399669032,1.3784061882708845,0.01587334915629015,0.0003999200213269354,0.29288281085095297,1.7710804580196542,0.001998002662673056,1.1496674594683938,535,0,0,0,10,26,201
Leeks,0.3220834991691133,3.658051990318677,0.044563557563776765,2.4532193935182307,0.6023624596878365,3.764847939337313,5.601591533759653,0.0532699110217152,0.10423130691297043,0.5235443961737654,0.0007283061492502993,0.0,0.2376661573565302,0.5236628725674826,0.042101176018635396,0.25430993726070455,536,0,0,0,19,12,203
"Leeks, PROCESS Baking",0.45679173527350503,4.054514139424141,0.06122948086911746,2.588837572636232,0.7109870986882764,3.667217957332757,5.726847747587197,0.047973504262876034,0.050149783685471565,0.682808202764766,0.0007996801705643322,0.0,0.17874373544607067,0.5303929292585194,0.042101176018635396,0.21925026802706013,536,9,0,0,19,12,203
"Leeks, PROCESS Cooking in water",0.461845441544272,3.8408849775948064,0.05227614456537099,2.174751721484161,0.5368831580852802,3.4657359027997265,4.967495801435638,0.029235125268334966,0.046883585898850416,0.5643663906940205,0.0009195770593837001,0.0,0.11719026741140351,0.5569837557470739,0.042101176018635396,0.17953991383207782,536,11,0,0,19,12,203
"Leeks, PROCESS Steaming",0.3001045924503381,4.002472908350218,0.052750565385528934,2.299246191728531,0.5378569628170211,3.339321977944068,5.4359030295006,0.029235125268334966,0.04906223599807261,0.5332718125958208,0.0006681767202079355,0.0,0.10330841153169547,0.5548042309382006,0.042101176018635396,0.18509548367667986,536,18,0,0,19,12,203
Legume (beans) soup,0.26620304077465673,3.060717123643404,0.13102826240640408,3.0049751406351684,1.0609598689091337,4.367275512727872,5.236745868013871,0.03894595013465478,0.08552217343816201,0.7642045860957759,0.007174203748000358,0.0001219925586052273,0.09283959796123156,0.236651901339002,0.007968169649176874,0.5178579815301222,537,0,0,0,4,59,173
Legumes based dishes,1.0296194171811581,3.463053737579787,0.23364818395929526,3.742420221041966,1.4423370734312138,4.893137931917033,5.77384144432515,0.06230388333615485,0.1527210870176639,1.1584522890241267,0.00997861899619482,0.00012999155073226197,0.13165463261166244,0.6973383851784134,0.004987541511039074,0.7197195583851421,538,0,0,0,4,22,51
Lemons,0.18232155679395465,3.0746754758941104,0.05245690284685191,2.5845364907368413,0.24047814953622082,2.9368917735310576,5.071595993885943,0.018821754240587758,0.04824579834216226,0.2768738737351776,0.0007830266879043859,0.0,0.061766826395211846,0.4749911707567746,0.0,0.09140646632385152,539,0,0,0,8,33,29
Lentil sprouts,0.08617769624105233,1.9459101490553132,0.1988508587451652,2.772588722239781,0.9439058989071284,4.48863636973214,4.74493212836325,0.11332868530700317,0.09531017980432487,0.712949807856125,0.0,0.0,0.1397619423751587,0.08617769624105233,0.004987541511039074,0.636576829071551,540,0,0,0,19,38,185
"Lentil sprouts, PROCESS Steaming",0.0,3.288401887516811,0.1518623493092461,3.091042453358316,0.8628899551470397,4.61512051684126,5.0106352940962555,0.11689375147149933,0.08065790301745447,0.6471032420585384,0.0,0.0,0.08434114843375087,0.0,0.032467190137501496,0.3435897043900769,540,18,0,0,19,38,185
Lentils (dry),0.37156355643248307,4.169981976427721,0.6261309257071586,4.626372393638694,1.9383099117107438,5.869296913133774,6.5245058508019955,0.1925075977248198,0.3387146185617395,2.1550789558854557,0.010692629538743198,0.0,0.42946061366438004,0.5910037068912417,0.02176149178151269,1.464114821209521,542,0,0,0,12,39,154
"Lentils (dry), PROCESS Cooking in water",0.31481073984003355,3.2646683031847163,0.24607852259670565,3.6686767467964168,1.069526707773013,5.009682459340984,5.887531583441341,0.062438102516277155,0.11485812735890134,1.3845070505457948,0.003394233068015548,0.0,0.17299246150543623,0.20506104376344403,0.008506573436676683,0.836133731955223,542,11,0,0,12,39,154
"Lentils (dry), PROCESS Steaming",0.31481073984003355,3.2646683031847163,0.24607852259670565,3.6686767467964168,1.069526707773013,5.009682459340984,5.887531583441341,0.062438102516277155,0.11485812735890134,1.3845070505457948,0.003394233068015548,0.0,0.17299246150543623,0.20506104376344403,0.008506573436676683,0.836133731955223,542,18,0,0,12,39,154
Lentils (without pods),0.0,4.22683374526818,0.5801184502619402,4.774912960575186,1.9383099117107438,5.999556717005318,6.5245058508019955,0.2179299842613223,0.3729419164026044,2.1546649629174235,0.01044525786153865,0.0,0.4542552722775964,0.76220671649144,0.02176149178151269,1.484384763430538,543,0,0,0,12,39,97
"Lentils (without pods), PROCESS Cooking in water",0.3428802329165432,3.207381445442466,0.2225719594152521,3.8192809537295314,1.0392160787114533,4.8924950517920305,5.581345770318471,0.06632264293107258,0.09010183469718663,1.2321436812926323,0.009101314246345586,0.0,0.1518623493092461,0.34924742810993575,0.007968169649176874,0.870097193551989,543,11,0,0,12,39,97
"Lentils (without pods), PROCESS Steaming",0.34924742810993575,3.2131451501592156,0.21026092548319605,3.868220382769753,1.0392160787114533,4.8924950517920305,5.551297074148004,0.06498485008941263,0.08223809823697209,1.1720397572229269,0.003992021269537453,0.0,0.1518623493092461,0.34924742810993575,0.007968169649176874,0.8726075050728677,543,18,0,0,12,39,97
"Lentils, fresh",0.76220671649144,4.276666119016055,0.5889764330377079,4.824879274853666,1.9383099117107438,5.977800184913924,6.5245058508019955,0.23224486556055537,0.3435897043900769,2.1550789558854557,0.03536714383729131,0.0,0.4722332845730047,0.76220671649144,0.02176149178151269,1.5419235392663886,541,120,0,0,19,38,98
"Lentils, fresh, PROCESS Baking",0.4382549309311553,3.6109179126442243,0.03536714383729131,2.4336133554004498,0.7514160886839212,3.4011973816621555,5.552959584921617,0.03149866705937099,0.11332868530700317,0.05414721807044643,9.999500033330834e-05,0.0,0.10705907229340779,0.4382549309311553,0.014888612493750654,0.1484200051182733,541,120,4,0,19,38,98
"Lentils, fresh, PROCESS Cooking in water",0.34924742810993575,3.2211589308827695,0.23980399220731702,3.673765816303888,1.0565494452481043,4.976733742420574,5.819234753880818,0.0639133257436528,0.12019282818534208,1.3060135298590878,0.002796087302001274,0.0,0.16430305129127631,0.20506104376344403,0.007968169649176874,0.8382365220181969,541,120,5,0,19,38,98
"Lentils, fresh, PROCESS Steaming",0.34924742810993575,3.2211589308827695,0.23980399220731702,3.673765816303888,1.0565494452481043,4.976733742420574,5.819234753880818,0.0639133257436528,0.12019282818534208,1.3060135298590878,0.002796087302001274,0.0,0.16430305129127631,0.20506104376344403,0.007968169649176874,0.8382365220181969,541,120,8,0,19,38,98
Lettuces (generic),0.4700036292457356,3.615412302232064,0.040661981718889635,2.512305623976115,0.9249200585722095,3.5015453554964373,5.584748657098165,0.06172205862799676,0.0577970987262167,0.4935777303564373,0.0005198648468510618,0.0,0.06500716130861013,0.3586529863223601,0.042101176018635396,0.25567527631669446,544,0,0,0,19,37,99
Lima beans (without pods),0.4054651081081644,4.242353974027276,0.3032741672116171,4.28260085453587,1.6568666060052113,4.869729841019018,6.445039315786674,0.11587645738580186,0.284104251103897,1.2445662012911896,0.0,0.0,0.23111172096338664,0.5607579925141997,0.0,0.7687845947655653,545,0,0,0,12,39,97
"Lima beans (without pods), PROCESS Cooking in water",0.4382549309311553,3.9810158769150976,0.18232155679395462,3.316780039849572,0.9522092956316771,4.176582660459073,5.472870733695481,0.08879549878313117,0.19709287411426715,0.7978288944554038,0.0,0.0,0.13665151996076624,0.39877611995736784,0.0,0.47267861969503855,545,11,0,0,12,39,97
"Lima beans (without pods), PROCESS Steaming",0.4382549309311553,3.9810158769150976,0.18232155679395462,3.316780039849572,0.9522092956316771,4.176582660459073,5.472870733695481,0.08879549878313117,0.19709287411426715,0.7978288944554038,0.0,0.0,0.13665151996076624,0.39877611995736784,0.0,0.47267861969503855,545,18,0,0,12,39,97
Lime pickle,0.0,4.795790545596741,0.18232155679395465,4.394449154672439,0.5877866649021191,1.6094379124341003,5.484796933490655,0.05826890812397577,0.09531017980432487,1.916922612182061,0.0,0.0,0.0,0.0,0.0,0.262364264467491,546,0,0,0,16,18,28
Limes,0.2151113796169455,3.391627930646005,0.05826890812397577,2.4423470353692043,0.28539374193376865,2.8903717578961645,4.852030263919617,0.020502662326517422,0.03274373881183038,0.2873248658039392,0.00026663111743083483,0.0,0.07271925322776521,0.23586232372198446,0.002995508979798479,0.09401063446223931,547,0,0,0,8,33,29
Lingonberries,0.9360933591703349,2.816263785742443,0.10178269430994231,2.097141118779237,0.40727299670182376,2.553899521274952,4.435905868350785,0.02844861617137019,0.028004196409597365,0.4788925766629816,0.0008496389545779205,0.0,0.027615167032973367,0.6749832099322742,0.0,0.17874373544607067,548,0,0,0,8,33,7
Linseed oil,1.791759469228055,1.3873652161213836,0.0,0.7592469822644691,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.05414721807044643,0.0,0.0,0.0,1.7847852054907187,0.021370025736192483,0.019900661706336177,549,0,0,0,2,67,166
Linseeds,0.4054651081081644,5.4305979772709065,0.6261309257071586,4.9185200051884514,2.268732801188821,6.154615419744767,6.5245058508019955,0.32518427684736156,0.37717340751605727,2.057962510002712,0.002397124599721494,0.0,0.3074846997479606,0.5306282510621704,0.003992021269537453,1.727842976812722,550,0,0,0,12,49,127
Liquid drink bases (including concentrates and home-made preparations),0.1501426584297195,2.762117422372486,0.030113433426033946,1.9661128563728327,0.1484200051182733,2.662587827025453,4.4274096405217,0.002995508979798479,0.05826890812397577,0.9994056385846617,0.0,0.0,0.03149866705937099,0.1501426584297195,0.001998002662673056,0.037295784743696894,551,0,0,0,20,8,55
Liquorice candies,0.0,4.5202345751823065,0.14726991873503592,3.6805112044434196,0.6836017677164139,3.587479339672207,5.7452899484675495,0.016857117066422903,0.04783732941416013,1.5388314949837723,0.0009995003330835331,0.0,0.01587334915629015,0.06765864847381481,0.0,0.3319723312983605,552,0,0,0,18,19,189
"Liquorice candies, QUAL Sugar free",0.0,4.890349128221754,0.10436001532424277,3.58351893845611,0.0,3.1354942159291497,5.752572638825633,0.0,0.0,1.5040773967762742,0.0009995003330835331,0.0,0.0,0.0,0.0,0.2546422183735807,552,27,0,0,18,19,189
Liquorice roots,0.0,4.71722254693549,0.1915644238751321,4.86533422954598,1.6378865286054705,5.128206667142049,6.5245058508019955,0.13627761829254784,0.09205814441794755,0.4700036292457356,0.0,0.0,0.1484200051182733,0.0,0.0,1.2896261167059946,553,0,0,0,12,60,182
Litchis,0.4054651081081644,1.8926815782869497,0.15773608132134,2.8581108956779433,0.7454685177589248,3.7592047708346663,5.403963555683023,0.07497494316449892,0.04707440738592883,0.5522417274827077,0.0005998200719676155,0.0,0.045383005847817695,0.4824261492442926,0.0,0.16430305129127631,554,0,0,0,8,33,116
Liver based spreadable-textured specialities,0.0,2.667228206581955,0.3153945110183167,2.760009940032921,2.0252757044360536,5.387243575742438,5.256453162449338,0.41314979086671205,0.16771540440459246,1.816647184735834,0.01893950981939437,0.00789872279335536,0.21688400114306558,0.37528077693084905,0.009950330853168083,1.3104926477036087,555,0,0,0,13,57,109
Liver cheese,0.23665190133900202,1.9459101490553132,0.17934092865581683,2.929287174145838,1.9787328877289352,5.237960566007139,5.675774849669297,0.29798594759005276,0.06632264293107258,1.4384801142904609,0.02176149178151269,0.004088772422801303,0.2381166078145972,0.418841905149803,0.008959741371471902,1.1132662970552123,556,0,0,0,13,57,109
Liver-type sausage,0.262364264467491,3.3270894095084333,0.3969143687982307,2.8998505018507084,2.0702926752824964,5.213537264645449,5.190891226893648,0.41314979086671205,0.2513144282809061,1.867396883433675,0.02950332220047494,0.008464078412129412,0.26609356570749393,0.2776317365982795,0.0,1.3308571542286651,557,0,0,0,13,57,38
"Liver-type sausage, QUAL Low fat (naturally or reduced)",0.262364264467491,2.887192104978785,0.5379626331423895,3.258096538021482,2.556839639333308,5.638862928556885,5.80951434992294,0.41314979086671205,0.3415613061286842,2.1550789558854557,0.01950846638804296,0.008464078412129412,0.4054651081081644,0.2993635772256188,0.004987541511039074,1.727842976812722,557,23,0,0,13,57,38
"Lobster, european",0.9162907318741551,4.03044076024262,0.6261309257071586,3.2525868822105126,1.8859868118935479,5.313205979041787,5.41610040220442,0.08144831275429727,0.10885440491208209,0.5136786927483972,0.03536714383729131,0.0017270791683843237,0.4722332845730047,0.9066443548223496,0.0,1.256836293883004,558,106,0,0,6,20,104
"Lobster, european, PROCESS Baking",1.0195690813276568,4.31748811353631,0.588342066193819,3.295836866004329,1.597567739863613,5.541263545158426,5.420534999272286,0.09075436326846414,0.0995867365715851,0.7050757514252192,0.0,0.0010993954433009636,0.4722332845730047,1.0195690813276568,0.0,1.074319596099065,558,106,4,0,6,20,104
"Lobster, european, PROCESS Cooking in water",1.0296194171811581,4.18792163933959,0.6261309257071586,3.475067230228611,1.8635484280170078,5.426207879282473,5.475626381518447,0.05191452995220022,0.09270939810426747,0.5633638571809814,0.03536714383729131,0.0012706209905708889,0.21798742416483907,1.0238169008111633,0.0,1.3352266052064006,558,106,5,0,6,20,104
"Lobster, european, PROCESS Frying",1.0195690813276568,4.31748811353631,0.588342066193819,3.295836866004329,1.597567739863613,5.541263545158426,5.420534999272286,0.09075436326846414,0.0995867365715851,0.7050757514252192,0.0,0.0010993954433009636,0.4722332845730047,1.0195690813276568,0.0,1.074319596099065,558,106,6,0,6,20,104
"Lobster, european, PROCESS Steaming",1.0296194171811581,4.143134726391533,0.6261309257071586,3.408787550928831,1.8468337020889116,5.362632648483877,5.547184357852464,0.06885952926393903,0.09270939810426747,0.5627130273500031,0.03536714383729131,0.0013847550697041033,0.38380361132698504,0.9256071985115039,0.0,1.2591912423910476,558,106,8,0,6,20,104
"Lobster, norway",0.9162907318741551,3.8918202981106265,0.5306282510621704,4.22683374526818,1.8976198599275322,4.976733742420574,5.365976015021851,0.009950330853168083,0.12221763272424921,1.0986122886681098,0.03536714383729131,0.0008995952428360929,0.19062035960864973,0.9162907318741551,0.0,1.7227665977411035,558,180,0,0,6,20,104
"Lobster, norway, PROCESS Cooking in water",0.0,4.110873864173311,0.6261309257071586,3.5553480614894135,1.0986122886681098,5.303304908059076,5.5254529391317835,0.09531017980432487,0.1397619423751587,0.6931471805599453,0.03536714383729131,0.001998002662673056,0.06765864847381481,0.9162907318741551,0.0,1.252762968495368,558,180,5,0,6,20,104
"Lobster, norway, PROCESS Steaming",0.0,4.110873864173311,0.6261309257071586,3.5553480614894135,1.0986122886681098,5.303304908059076,5.5254529391317835,0.09531017980432487,0.1397619423751587,0.6931471805599453,0.03536714383729131,0.001998002662673056,0.06765864847381481,0.9162907318741551,0.0,1.252762968495368,558,180,8,0,6,20,104
"Lobsters (including lobster meat), cooked-deprecated",1.1631508098056809,4.291241913801773,0.6261309257071586,3.648801230546526,1.850163139160738,5.338224657139891,5.188183572137553,0.04374343723350083,0.07431203296455141,0.6110070367089592,0.035351056191798326,0.0011279350705753685,0.24964637118020908,1.0238169008111633,0.0,1.1643108509833757,559,87,0,0,6,20,104
Loganberries,0.3920420877760237,3.678107357132025,0.12726177961092724,3.247046701834897,0.49626295814578586,3.2245738459828384,5.522603122441024,0.033711057342311695,0.02259983191724094,0.8513711857748394,0.0,0.0,0.054217585904797104,0.6227247162633995,0.0,0.2513144282809061,560,0,0,0,8,33,7
Loquats,0.4054651081081644,2.9667447366807385,0.039220713153281295,2.472930458741285,0.29458675162531067,3.0647251450409425,5.518026455413612,0.033296606828677335,0.02399550555621569,0.2830284037704338,0.0008853222722738525,0.0,0.05556985115481077,0.504405055963068,0.0,0.09531017980432485,561,0,0,0,8,33,143
Lovage leaves,0.6931471805599453,5.017279836814924,0.11332868530700317,3.4339872044851463,1.0532661869012327,3.9318256327243257,5.993961427306569,0.1397619423751587,0.07696104113612832,1.0986122886681098,0.0,0.0,0.048790164169432,0.6931471805599453,0.0,0.7884573603642702,562,0,0,0,19,6,3
Low-malt beers,0.0,1.3873652161213836,0.039220713153281295,2.3978952727983707,0.6951451832226183,3.258096538021482,3.9318256327243257,0.0295588022415444,0.003992021269537453,0.05414721807044643,0.0,0.0,0.048790164169432,0.0,0.0,0.019900661706336177,563,0,0,0,1,7,6
Luncheon spiced ham-type tinned meat,0.3646431135879093,2.7182833773822392,0.08210651063233454,2.885598479143507,1.9414307437273366,5.228048170701481,5.434968886508803,0.14372921760096863,0.37717340751605727,0.7741344968952648,0.007826436249464021,0.0009481218189959453,0.2393543013621897,0.20489811097285957,0.013902905168991422,0.9567195062363535,564,0,0,0,13,55,20
